query_user,query_user_name,neighbors,same_user_neighbors,other_user_neighbors,same_user_fraction,same_user_mean_age,other_user_mean_age,same_user_mean_raw_distance,other_user_mean_raw_distance,same_user_mean_instance_distance,other_user_mean_instance_distance
121,125,181800,137365,44435,0.7555830583058306,796.7951079241437,1340.3002137954315,13.923486590749057,15.764524685718136,1.2348378557277246,1.278052948904719
122,126,181800,90816,90984,0.4995379537953795,1124.0991014799154,1250.7021893959377,174.8054895151493,201.2606168252376,0.46662491887520374,0.49698466234610755
123,128,181800,122873,58927,0.6758690869086909,1097.3179787260017,1106.710879562849,1155.6391771378355,1634.3283097678889,0.6180194451789274,0.8974319977340097
124,129,181800,103997,77803,0.5720407040704071,1146.84631287441,1118.1927689163656,113.08552546827481,144.16105245797092,0.5672155405311207,0.8091464957873693
125,130,181800,69067,112733,0.3799064906490649,1047.5601951728033,1172.8130006298068,101.38815791399102,116.8421122703313,0.6824135405559897,0.9342006914250262
126,131,181800,177215,4585,0.9747799779977998,888.1133538357362,858.859760087241,877.0018216531587,2772.857753261953,0.8182010098854348,1.326025919513848
127,132,181800,131064,50736,0.7209240924092409,1233.6540926570226,1189.2180700094607,276.1478758381013,465.9732191650622,0.4612367994326586,0.938754303107706
128,133,181800,143757,38043,0.7907425742574258,1111.4622592291157,1394.7657124832426,1084.8466705014664,1344.2844665076516,0.8453495294334347,1.0789217055196425
129,134,181800,140514,41286,0.7729042904290429,1019.9186984926769,1197.0748437727075,141.9441812644674,206.72438755117633,0.5203930096618893,0.8457077178319619
130,135,181800,178195,3605,0.9801705170517052,760.0646931732091,923.2443828016643,487.0607153064451,652.6951238920553,0.31992210174475544,0.4340755605085878
131,136,181800,161505,20295,0.8883663366336634,625.3745704467354,1200.029563932003,53.164539522064906,63.59656452067117,0.3177399096062765,0.42297565088568134
132,137,181800,159052,22748,0.8748734873487348,752.8639690164223,1260.9695797432742,15.33250633849946,18.433369013637236,0.3507267455943627,0.3934575883566505
133,138,181800,165611,16189,0.910951595159516,776.8540495498487,1595.7665081227995,89.44073266672821,108.75684076754908,0.38566807268316733,0.461503247226085
134,139,181800,108893,72907,0.5989713971397139,796.433563222613,983.6685091966477,58.66633221420287,69.11680373963425,0.39746902027063613,0.4486121981741281
135,140,181800,130127,51673,0.7157700770077008,698.1016391678899,1054.6809358852786,51.2569429092859,86.90127779706475,0.2960851179002942,0.43880370778762295
136,141,181800,122410,59390,0.6733223322332234,737.7371783351033,1145.0772183869337,80.5004035965912,88.68977310327111,0.33179412393734625,0.4132765277369614
137,142,181800,134479,47321,0.7397084708470847,687.1111177209824,1198.2299613279517,37.25815126458356,43.432344147324734,0.3374793897759138,0.4172626689241114
138,144,181800,166556,15244,0.9161496149614962,697.1444078868369,1513.6279191813173,20.043298468825775,25.38109781891616,0.3380312835688966,0.4274003050245816
139,145,181800,161030,20770,0.8857535753575357,914.121145128237,1398.4165623495426,39.453432532730204,41.90670966624525,0.3127820684611964,0.3690696408284302
140,146,181800,85473,96327,0.4701485148514851,814.0732161033309,1129.4201625712417,20.7633598035988,43.7293255517029,0.8344198719489729,0.540910180323616
141,147,181800,169233,12567,0.9308745874587459,713.7430642959706,1107.8863690618286,11.549009378551489,20.62669384943383,0.3343659867716551,0.45090872524575193
142,148,181800,94087,87713,0.5175302530253025,641.2288201345563,1235.8934251479257,179.44120726541348,199.1433179157604,0.3940969785449304,0.48124988041213773
